county,,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+
62_arab,2020-04-29,0.20807051691657197,1.2484231014994336,1.8726346522491468,0.5201762922914295,0.5201762922914295,0.5201762922914295,0.5201762922914295,0.3121057753748584,0.20807051691657197
62_arab,2020-04-30,0.17319628496572737,1.039177709794366,1.5587665646915454,0.43299071241431974,0.43299071241431797,0.43299071241431974,0.43299071241431974,0.2597944274485897,0.17319628496572737
62_arab,2020-05-01,0.1691865219791726,1.0151191318750392,1.5226786978125588,0.4229663049479324,0.42296630494792886,0.4229663049479324,0.4229663049479324,0.2537797829687598,0.1691865219791735
62_arab,2020-05-02,0.11681892468834842,0.7009135481300888,1.0513703221951332,0.2920473117208715,0.2920473117208715,0.2920473117208733,0.2920473117208715,0.1752283870325222,0.11681892468834754
62_arab,2020-05-03,0.09965688300574449,0.5979412980344705,0.8969119470517057,0.2491422075143639,0.24914220751436034,0.24914220751436034,0.2491422075143639,0.14948532450861585,0.09965688300574449
62_arab,2020-05-04,0.09661235588613515,0.5796741353168073,0.869511202975211,0.2415308897153352,0.24153088971533876,0.2415308897153352,0.2415308897153352,0.1449185338292036,0.09661235588613515
62_arab,2020-05-05,0.07541615086444597,0.45249690518668473,0.6787453577800235,0.18854037716111804,0.18854037716111804,0.1885403771611145,0.18854037716111804,0.11312422629666763,0.07541615086444686
62_arab,2020-05-06,0.06255514698928621,0.3753308819357031,0.5629963229035582,0.15638786747321376,0.1563878674732102,0.15638786747321376,0.15638786747321376,0.09383272048392755,0.06255514698928533
62_jewish,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62_jewish,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62_jewish,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62_jewish,2020-02-25,0.0,0.0,0.019047619047619046,0.0,0.0,0.0,0.0,0.0,0.0
62_jewish,2020-02-26,0.0,0.0,0.019047619047619046,0.0,0.0,0.0,0.0,0.0,0.0
62_jewish,2020-02-27,0.0,0.0,0.019047619047619056,0.0,0.0,0.0,0.0,0.0,0.0
62_jewish,2020-02-28,0.0,0.0,0.019047619047619035,0.0,0.0,0.0,0.0,0.0,0.0
62_jewish,2020-02-29,0.0,0.0,0.01904761904761905,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
62_jewish,2020-03-01,0.0,0.0,0.01904761904761905,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0
62_jewish,2020-03-02,0.0,0.0,0.01904761904761905,0.14285714285714285,0.14285714285714285,0.0,0.0,0.15037593984962405,0.0
62_jewish,2020-03-03,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.15037593984962405,0.0
62_jewish,2020-03-04,0.0,0.0,0.14285714285714282,0.28571428571428575,0.1428571428571429,0.0,0.0,0.1503759398496241,0.0
62_jewish,2020-03-05,0.0,0.0,0.14285714285714285,0.2857142857142857,0.1428571428571428,0.0,0.0,0.150375939849624,0.0
62_jewish,2020-03-06,0.0,0.0,0.1428571428571429,0.4285714285714286,0.1428571428571429,0.0,0.0,0.15037593984962405,0.0
62_jewish,2020-03-07,0.0,0.14285714285714285,0.4285714285714285,0.4285714285714286,0.0,0.0,0.14285714285714285,0.29323308270676685,0.1428571428571428
62_jewish,2020-03-08,0.0,0.14285714285714285,0.5729813664596274,0.43012422360248426,0.14440993788819867,0.0,0.2872670807453417,0.29323308270676707,0.14285714285714302
62_jewish,2020-03-09,0.0,0.14285714285714285,0.5729813664596273,0.5729813664596275,0.28726708074534146,0.0,0.43012422360248453,0.2857142857142856,0.1428571428571428
62_jewish,2020-03-10,0.0,0.14285714285714285,0.572981366459627,0.572981366459627,0.2872670807453417,0.0,0.8555673935712019,0.2857142857142858,0.1428571428571428
62_jewish,2020-03-11,0.0,0.1428571428571429,0.5729813664596275,0.7158385093167698,0.28726708074534124,0.0,1.1412816792854872,0.28571428571428537,0.2857142857142858
62_jewish,2020-03-12,0.0,0.1428571428571428,2.0015527950310554,1.287267080745342,0.8586956521739131,0.0,1.5698531078569165,0.4285714285714284,0.5714285714285712
62_jewish,2020-03-13,0.0,0.1428571428571429,2.1444099378881987,1.287267080745341,1.0015527950310559,0.0,1.7127102507140588,0.7142857142857144,1.0
62_jewish,2020-03-14,0.0,0.28987921699291985,2.2935144776632903,1.8670255147311812,1.5813112290168956,0.0,1.859732324849836,0.8613077884214908,1.0020824656393166
62_jewish,2020-03-15,0.0,0.861307788421491,3.2919616826322358,2.1511870054144104,2.1511870054144104,0.0,2.2867509583902095,1.7184506455643476,1.4306538942107458
62_jewish,2020-03-16,0.0,1.2898792169929196,3.863390254060807,2.4369012911286987,2.7226155768429834,0.0,2.1438938155330654,1.8613077884214908,1.430653894210745
62_jewish,2020-03-17,0.0,1.8623920931111093,5.008416006297185,2.436901291128695,4.010769548108909,0.1431282190295473,2.004707083623442,2.43382066453968,1.5737821132402932
62_jewish,2020-03-18,0.1441860465116279,1.862392093111108,5.586489095998186,3.0163032844841755,4.2991416411321595,0.28731426554117523,2.2957369839556705,2.433820664539679,1.5751110168947786
62_jewish,2020-03-19,0.1441860465116279,2.4326326633516784,5.155838665347751,3.1576754258563184,4.440513782504301,0.28731426554117523,2.1522858405045255,3.2888845196035366,1.8596373014210617
62_jewish,2020-03-20,0.29005936704905605,2.4326326633516793,5.742348125177756,3.014818282999176,4.881149921796876,0.28731426554117534,2.4470486592596714,3.2949168749641036,2.1604324755367728
62_jewish,2020-03-21,0.2900593670490559,2.2869308955269663,6.605126342202233,2.5792372981815426,4.58974638614745,0.4314917147093822,3.0222341372759907,3.1492151071393906,2.8805575620495603
62_jewish,2020-03-22,0.290059367049056,1.8617703818833071,5.754805314914911,2.443201985179936,4.167996787431562,0.4314917147093822,2.7433416814172453,2.4383403077814485,2.7445222490479466
62_jewish,2020-03-23,0.4327112553905994,1.43319895331188,5.753984296852508,2.585238109974682,3.7390148498289264,0.4314917147093822,3.3139492347834114,2.1526260220671602,3.17247791407258
62_jewish,2020-03-24,0.4327112553905994,0.8606860771936908,5.4672951940391386,2.7282942182118504,2.593916986800174,0.43141960391700174,3.313805013198653,1.8662253624233074,4.459910777414699
62_jewish,2020-03-25,0.434801155154918,1.1532379697455823,5.9165725316885585,2.4482817242458736,2.7443727326047522,0.4335095036813197,2.883336773428084,2.012501308699253,4.754552569730908
62_jewish,2020-03-26,0.434801155154918,0.7285691674045722,5.064223301667141,2.0266245472442748,2.4682873235027145,0.43350950368132013,2.7437882562073597,1.0145803107782534,4.329883767389909
62_jewish,2020-03-27,0.28892783461748994,1.019304793816822,4.916327951804476,2.026624547244282,2.175529667765254,0.43350950368132013,2.596903921007332,0.8682014829095301,3.600517164702758
