,taz_id,yesh_id,stat11_id,prc,yesh_stat11_id,cahana_id
10138,2021,1292,3,0.0024435040294831746,12920003,12923
10134,2020,1292,4,0.002707462800265894,12920004,12924
10141,2022,1292,2,1.0,12920002,12922
10136,2020,1292,1,0.875622018672667,12920001,12921
10133,2020,1292,2,0.00033369386496806476,12920002,12922
10144,2023,1292,1,0.003160878846998362,12920001,12921
10149,2024,1292,1,0.0028742790375211654,12920001,12921
10194,2031,1292,1,0.0014566833415397588,12920001,12921
9885,1978,1292,4,0.0020005040361620757,12920004,12924
10150,2024,1292,4,0.9653078485156779,12920004,12924
10146,2024,1292,3,2.184942860178047e-05,12920003,12923
10154,2025,1292,3,0.00011922819919471194,12920003,12923
10160,2026,1292,4,0.007795017835325806,12920004,12924
10159,2026,1292,3,0.03606371956807714,12920003,12923
10197,2031,1292,2,0.0012094617023637115,12920002,12922
11144,2168,1293,1,0.03057737702051696,12930001,12931
12353,2352,1293,1,0.0007233859078492968,12930001,12931
12233,2326,1293,1,0.0017985291448308178,12930001,12931
10843,2129,1294,1,0.017014892760384336,12940001,12941
10416,2063,1295,1,0.009450903417791532,12950001,12951
10211,2033,1295,1,0.9502316062603265,12950001,12951
10216,2034,1295,1,0.03070970935815258,12950001,12951
10291,2046,1295,1,0.0003359459604630985,12950001,12951
10219,2035,1295,1,0.00144931333353384,12950001,12951
10100,2014,1295,1,0.0008525827867014818,12950001,12951
12118,2312,1295,1,0.00015600736378204783,12950001,12951
10168,2027,1295,1,0.01989782354295461,12950001,12951
10382,2059,1296,1,0.00043577353908219336,12960001,12961
10407,2062,1296,1,0.0014115119152040946,12960001,12961
10421,2063,1296,1,0.0001595689391588551,12960001,12961
10213,2034,1296,1,0.02254458726506427,12960001,12961
10223,2035,1296,1,2.6846114837966752e-05,12960001,12961
10207,2033,1296,1,0.0013069023241441635,12960001,12961
10287,2046,1296,1,0.9802865696069385,12960001,12961
10372,2058,1296,1,0.017699010123231357,12960001,12961
10302,2047,1296,1,0.0020183803169006487,12960001,12961
10271,2044,1296,1,0.0003734573901479477,12960001,12961
10764,2117,1297,1,0.0463576065484199,12970001,12971
13400,2554,1303,1,0.00030328981666622346,13030001,13031
13425,2558,1303,1,3.3494602607759175e-06,13030001,13031
12845,2461,1303,1,0.0011557710894102952,13030001,13031
13416,2556,1303,1,0.001982699778349501,13030001,13031
13383,2551,1303,1,0.9900863687426653,13030001,13031
5197,913,1304,1,0.009726088919843114,13040001,13041
5202,915,1304,3,0.09442280087286478,13040003,13043
5209,916,1304,4,0.00672588912218237,13040004,13044
4114,728,1304,3,0.0017770333062630402,13040003,13043
4103,726,1304,3,0.00016894440625418389,13040003,13043
5216,917,1304,4,0.0003175481952937151,13040004,13044
5215,917,1304,3,0.000670583046056419,13040003,13043
4104,726,1304,1,0.0009460126720263289,13040001,13041
4100,726,1304,4,0.0008644486930519187,13040004,13044
5206,915,1304,2,0.3171824311941068,13040002,13042
4105,727,1304,2,0.011925903420440387,13040002,13042
5213,916,1304,1,0.0023668019122952562,13040001,13041
4113,728,1304,4,0.8551280511120959,13040004,13044
4102,726,1304,2,0.9665819145828488,13040002,13042
4107,727,1304,4,0.007438204051515905,13040004,13044
4095,725,1304,4,0.01858213046441919,13040004,13044
5304,932,1304,2,0.007721007877903965,13040002,13042
4098,725,1304,1,0.9507961352636035,13040001,13041
4109,728,1304,1,0.0004509151640393827,13040001,13041
5201,914,1304,1,0.06062090971482964,13040001,13041
4106,727,1304,3,0.9609066568339789,13040003,13043
5200,914,1304,2,0.0028681094686208095,13040002,13042
4097,725,1304,2,0.002188517196187773,13040002,13042
5163,908,1309,6,0.0007945723891791826,13090006,13096
5312,933,1309,7,0.00029454198990924496,13090007,13097
5153,907,1309,7,0.0020251046988973066,13090007,13097
4054,717,1309,7,0.014590852116214631,13090007,13097
5313,933,1309,2,0.027953655137940746,13090002,13092
5155,907,1309,1,0.0002573484148504032,13090001,13091
5164,908,1309,5,0.0007095809358627374,13090005,13095
5310,933,1309,6,0.0007720584667709139,13090006,13096
5145,904,1309,1,0.017931982531817853,13090001,13091
5311,933,1309,3,0.00493732818579345,13090003,13093
5174,910,1309,1,0.0026668801129647005,13090001,13091
5169,909,1309,1,0.5264769468045971,13090001,13091
5186,912,1309,5,2.7934009840226148e-05,13090005,13095
5190,912,1309,3,0.9042429890815191,13090003,13093
5187,912,1309,4,0.003419078191941475,13090004,13094
5185,912,1309,6,0.015990037249105957,13090006,13096
5182,911,1309,4,0.0003617309418205373,13090004,13094
5180,911,1309,3,6.546566525229075e-05,13090003,13093
5166,908,1309,7,0.9257647733664432,13090007,13097
5183,911,1309,5,0.0018536291858142237,13090005,13095
5181,911,1309,7,0.002407679645601809,13090007,13097
5188,912,1309,2,0.011309594671469105,13090002,13092
5581,971,1309,1,0.003170435251373039,13090001,13091
5184,911,1309,6,0.9953114945614271,13090006,13096
5175,910,1309,5,0.5004684458760001,13090005,13095
5167,909,1309,2,0.4173540775966671,13090002,13092
5168,909,1309,3,0.002415161945588468,13090003,13093
5170,909,1309,5,0.00037921992005133484,13090005,13095
5173,910,1309,3,0.0013596506736674435,13090003,13093
5178,910,1309,6,0.0006626951850361849,13090006,13096
5171,909,1309,7,0.011661294946253535,13090007,13097
5179,910,1309,2,3.8984115525657994e-05,13090002,13092
5177,910,1309,7,0.0019425538076409034,13090007,13097
5176,910,1309,4,0.49286079022919066,13090004,13094
5191,913,1309,1,2.7289335710023703e-05,13090001,13091
7694,1465,1310,1,0.010213748098620893,13100001,13101
5257,923,1310,1,0.06747871181198623,13100001,13101
13722,2591,1311,1,0.0013839866058818426,13110001,13111
11225,2179,1313,1,2.2253678616199626e-06,13130001,13131
11205,2178,1313,1,0.023264514775436472,13130001,13131
12208,2321,1313,1,0.011086408845312496,13130001,13131
10080,2012,1314,1,0.34871982636472104,13140001,13141
10026,2005,1314,1,0.0011382015955125825,13140001,13141
10082,2013,1314,1,0.021890443649240744,13140001,13141
7926,1555,1315,1,0.00036479751512511464,13150001,13151
5071,893,1315,1,0.13015187980163956,13150001,13151
11593,2230,1316,1,0.01958507097294552,13160001,13161
10584,2089,1317,1,0.09139852067485582,13170001,13171
10643,2098,1317,1,0.00020923015041109837,13170001,13171
4632,822,1318,1,0.014607975123226367,13180001,13181
4691,833,1319,1,0.13850396220563566,13190001,13191
9094,1858,1320,1,0.0036218566828315336,13200001,13201
9300,1893,1321,1,0.008371407192822802,13210001,13211
9263,1887,1321,1,0.02535922307406679,13210001,13211
11145,2168,1322,1,0.0052526797854805405,13220001,13221
13637,2584,1323,1,0.005988127061946835,13230001,13231
4801,850,1324,1,0.014232318113551995,13240001,13241
7592,1435,1325,1,0.0015488047304480824,13250001,13251
13855,2611,1325,1,0.0001184876548857594,13250001,13251
11641,2236,1326,1,0.0021283951662217273,13260001,13261
11507,2218,1326,1,0.0006996000215164638,13260001,13261
11625,2234,1326,1,0.49020956863452253,13260001,13261
11483,2216,1326,1,9.56134100667029e-06,13260001,13261
11651,2239,1326,1,0.24993432722797282,13260001,13261
11604,2231,1326,1,0.0002804340575977795,13260001,13261
11614,2232,1326,1,4.180466809325387e-06,13260001,13261
11620,2233,1326,1,0.002133664276199149,13260001,13261
7948,1560,1326,1,0.0007158912472543951,13260001,13261
11599,2230,1326,1,0.11607643879062725,13260001,13261
11505,2218,1327,3,0.0015514493710421789,13270003,13273
11501,2218,1327,4,0.004244765956621101,13270004,13274
11524,2220,1327,3,0.5861693946512558,13270003,13273
11525,2220,1327,4,0.2851725814327206,13270004,13274
11542,2223,1327,4,0.0017718662535631073,13270004,13274
11527,2221,1327,2,0.4208944432871048,13270002,13272
11540,2223,1327,3,0.0019065436239680512,13270003,13273
11548,2223,1327,2,0.0009274493750595107,13270002,13272
11553,2223,1327,1,0.0011319642741848947,13270001,13271
7958,1567,1327,1,2.6881459846955872e-05,13270001,13271
11529,2221,1327,1,0.18547359534313013,13270001,13271
11370,2199,1330,1,0.022662097315032926,13300001,13301
10543,2085,1331,1,0.03167371576230485,13310001,13311
10522,2082,1331,1,0.0004059783079924385,13310001,13311
10556,2086,1332,1,0.010139921191110755,13320001,13321
10468,2071,1332,1,2.2904051090151152e-06,13320001,13321
10553,2085,1332,1,0.011462624845798316,13320001,13321
0,1,1333,1,0.057998838089220746,13330001,13331
10548,2085,1334,1,0.009155063436325231,13340001,13341
10566,2087,1335,1,0.02608364556284677,13350001,13351
5392,946,1336,1,0.06156767031653834,13360001,13361
2837,490,1336,1,0.016618389541960193,13360001,13361
9342,1899,1337,1,0.030339782631229835,13370001,13371
10851,2130,1338,1,0.015364786505450088,13380001,13381
10847,2129,1338,1,0.0003653299286922333,13380001,13381
13612,2583,1339,1,0.003733477852714266,13390001,13391
13774,2598,1340,1,0.0006111739125325762,13400001,13401
13349,2542,1341,1,0.0022194672735192113,13410001,13411
13446,2562,1342,1,0.15743757927708896,13420001,13421
13404,2554,1343,1,0.0005419941658329412,13430001,13431
13394,2553,1343,1,0.09037931922960006,13430001,13431
13387,2552,1343,1,0.0011228934479185738,13430001,13431
13221,2521,1344,1,0.009428022163159881,13440001,13441
4843,857,1345,1,0.0006405903967134182,13450001,13451
4995,882,1345,1,0.15574065205101803,13450001,13451
13233,2521,1346,1,0.03886822003276792,13460001,13461
13443,2561,1347,1,0.09446523785039689,13470001,13471
13766,2596,1348,1,4.822094048526982e-10,13480001,13481
13348,2542,1348,1,0.00011237480465617165,13480001,13481
13359,2545,1348,1,0.3030633166360183,13480001,13481
13408,2554,1349,1,0.00014176873782592502,13490001,13491
13395,2553,1349,1,0.014001147428311904,13490001,13491
12835,2459,1358,1,0.0007869376358432563,13580001,13581
13418,2556,1358,1,0.24072447649869136,13580001,13581
13236,2522,1358,1,0.0012409716144514095,13580001,13581
13470,2567,1358,1,0.00206946718770745,13580001,13581
13420,2556,1359,1,0.11321129405634812,13590001,13591
13427,2558,1360,1,0.395576633856704,13600001,13601
4696,834,1361,1,0.05551728560636216,13610001,13611
13709,2591,1363,1,0.0046588092223494824,13630001,13631
13725,2591,1364,1,0.001301090752627169,13640001,13641
13504,2571,1365,1,0.0012830559631776199,13650001,13651
13727,2591,1366,1,0.0042548575509273765,13660001,13661
13401,2554,1367,1,3.7540937641492637e-05,13670001,13671
13391,2553,1367,1,0.004943387583900774,13670001,13671
13514,2571,1368,1,0.00472387701382881,13680001,13681
13508,2571,1369,1,0.0020897297698703335,13690001,13691
11639,2236,1370,1,0.04167705010003679,13700001,13701
5357,939,1371,1,0.04870129091235359,13710001,13711
5330,937,1372,1,0.029146655278071996,13720001,13721
13898,2614,1373,1,0.00043560209044918877,13730001,13731
13510,2571,1374,1,0.0021514351311293246,13740001,13741
13450,2563,1375,1,0.24034826612728571,13750001,13751
13429,2559,1375,1,0.00011141210336289148,13750001,13751
13458,2565,1376,1,1.2259752925241918e-06,13760001,13761
13654,2585,1376,1,0.02696934962631565,13760001,13761
13648,2585,1419,1,0.011780051335173812,14190001,14191
7515,1420,1701,1,0.0017603903338654868,17010001,17011
7373,1379,1701,1,0.335454225572256,17010001,17011
7538,1423,1701,1,0.027482905978053997,17010001,17011
7577,1433,1701,1,0.00047284957692846226,17010001,17011
7282,1318,1702,1,0.0019759438053492877,17020001,17021
12142,2315,1705,1,3.286945881031931e-05,17050001,17051
10880,2134,1705,1,0.0038145208818315362,17050001,17051
10930,2141,1706,1,0.015229292467968936,17060001,17061
12138,2315,1706,1,0.0031635217180323613,17060001,17061
10955,2143,1707,1,0.018424595458227066,17070001,17071
10908,2138,1707,1,1.4358721951158287e-05,17070001,17071
10903,2136,1707,1,0.020490468409449195,17070001,17071
10840,2129,1708,1,0.021105623333720767,17080001,17081
10864,2131,1709,1,0.46616186504586343,17090001,17091
10860,2130,1709,1,1.7600096840064116e-05,17090001,17091
12207,2321,1711,1,0.003223463514377954,17110001,17111
12186,2319,1711,1,0.01396359252100105,17110001,17111
12210,2322,1712,1,0.76475800302965,17120001,17121
11215,2178,1712,1,0.0005890189065620919,17120001,17121
11300,2191,1713,1,0.038533530882771845,17130001,17131
12352,2352,1714,1,0.05826234136431181,17140001,17141
11138,2167,1714,1,0.0003594216471929064,17140001,17141
9075,1855,1715,1,0.002141738025315166,17150001,17151
11343,2196,1716,1,0.18695055529548918,17160001,17161
11363,2199,1716,1,0.000592726237730484,17160001,17161
9385,1902,1717,1,0.004150497775022044,17170001,17171
9438,1909,1717,1,0.012377954638781257,17170001,17171
11249,2182,1719,1,0.0003585860696005584,17190001,17191
11271,2187,1719,1,0.014200935784115454,17190001,17191
10293,2046,1722,1,0.0012884348292037046,17220001,17221
10411,2063,1722,1,0.0006020628226424192,17220001,17221
10214,2034,1722,1,0.9447941422564132,17220001,17221
10209,2033,1722,1,0.0006430757812920247,17220001,17221
10636,2097,1723,1,0.016771555050354076,17230001,17231
10633,2097,1724,1,0.09710672822508534,17240001,17241
12110,2312,1725,1,0.00973709080245454,17250001,17251
10023,2005,1725,1,0.0012509060107658585,17250001,17251
10010,2003,1726,1,0.032451950552195,17260001,17261
9896,1980,1727,1,0.03594167802281133,17270001,17271
8825,1800,1727,1,0.0003665659941152272,17270001,17271
9940,1991,1727,1,0.020168254363821508,17270001,17271
10202,2032,1728,1,2.4507348366824246e-05,17280001,17281
9812,1965,1728,1,0.004345276345565824,17280001,17281
10424,2064,1728,1,0.4567073102748818,17280001,17281
9870,1975,1728,1,0.001212854285974038,17280001,17281
5204,915,1729,1,0.00030302021374017685,17290001,17291
4099,726,1729,1,4.744825163545974e-05,17290001,17291
5199,914,1729,1,0.07610154976390775,17290001,17291
11924,2283,1739,1,0.0015397471994277089,17390001,17391
12290,2334,1739,1,0.01851961987956766,17390001,17391
11751,2256,1740,1,0.008431204954407813,17400001,17401
11734,2254,1740,1,0.005645748742433461,17400001,17401
4949,875,1741,1,3.00574695329433e-05,17410001,17411
5648,984,1741,1,0.6913769728061171,17410001,17411
5157,907,1742,1,0.35044294911006973,17420001,17421
3712,649,1744,1,0.004707360494383722,17440001,17441
5063,892,1744,1,0.003803789687230731,17440001,17441
5058,891,1744,1,0.22412060053971158,17440001,17441
11985,2289,1745,1,0.0002517200763580594,17450001,17451
4640,823,1745,1,0.6234747230833058,17450001,17451
5900,1037,1746,1,0.6614337829163828,17460001,17461
5210,916,1746,1,0.0002065711890095703,17460001,17461
5221,917,1746,1,0.004576262482669278,17460001,17461
5150,906,1746,1,0.010136626411832198,17460001,17461
4110,728,1747,1,0.13348292284921484,17470001,17471
5214,916,1747,1,3.906923353914649e-06,17470001,17471
1651,281,1748,1,0.010077724153201292,17480001,17481
1684,288,1748,1,0.020159148113320313,17480001,17481
1335,234,1748,1,0.0019722210387429604,17480001,17481
2677,460,1748,1,0.9775671234517076,17480001,17481
1653,282,1748,1,0.039604222976631284,17480001,17481
2923,506,1748,1,0.0055649400687739735,17480001,17481
1327,233,1748,1,0.018221942893106,17480001,17481
5152,906,1748,1,0.6326170267961444,17480001,17481
2932,508,1748,1,0.022953217138660123,17480001,17481
1324,232,1748,1,0.010848287258356695,17480001,17481
5219,917,1748,1,0.031025881142549384,17480001,17481
5147,905,1748,1,0.07727958698248621,17480001,17481
1660,283,1748,1,0.00033318773217328373,17480001,17481
2947,509,1748,1,0.005961513306180427,17480001,17481
2707,466,1749,1,0.00015888671187282188,17490001,17491
2919,505,1749,1,0.09354963148861951,17490001,17491
2910,504,1749,1,0.01168930568253048,17490001,17491
4256,757,1750,1,0.002690082780367193,17500001,17501
5471,957,1750,1,0.027767035189765896,17500001,17501
4541,802,1751,1,0.012265753051743948,17510001,17511
4544,803,1751,1,0.00019515725645971783,17510001,17511
5416,949,1753,1,0.005726925569498654,17530001,17531
13533,2574,1753,1,0.03487994517108249,17530001,17531
13563,2578,1754,1,0.3414778561259609,17540001,17541
13616,2583,1755,1,0.0031756903129738054,17550001,17551
13622,2583,1761,1,4.0906428859978946e-07,17610001,17611
13288,2532,1761,1,3.8521618018411417e-07,17610001,17611
13269,2529,1761,1,1.4429970535048475e-05,17610001,17611
13256,2527,1761,1,4.4640705795191425e-08,17610001,17611
13558,2577,1761,1,0.7140308372470476,17610001,17611
13845,2610,1762,1,0.012082046636948196,17620001,17621
13669,2586,1763,1,0.005494851258248022,17630001,17631
12789,2452,1763,1,2.870788802743754e-05,17630001,17631
13226,2521,1765,1,0.021863566836018353,17650001,17651
13966,2628,1765,1,0.0006331851426530019,17650001,17651
13204,2518,1765,1,5.9833080666362575e-05,17650001,17651
12825,2458,1766,1,0.06618208143323318,17660001,17661
13218,2520,1767,1,0.002182167936082983,17670001,17671
13317,2536,1768,1,0.003657349652850187,17680001,17681
13695,2590,1769,1,0.001941117008864265,17690001,17691
13436,2560,1770,1,0.0001024489504972667,17700001,17701
13335,2539,1770,1,0.008969139028095487,17700001,17701
12840,2460,1770,1,0.9849243664530507,17700001,17701
13763,2596,1770,1,0.0046202258623255586,17700001,17701
13929,2619,1771,1,0.007014057830246945,17710001,17711
13734,2593,1772,1,0.000955176070734051,17720001,17721
13742,2594,1773,1,0.01785192688481802,17730001,17731
13733,2593,1775,1,0.007544953640940442,17750001,17751
13932,2619,1776,1,0.004468482782263873,17760001,17761
8007,1589,1791,1,0.19073106372904605,17910001,17911
8009,1590,1791,1,0.00178427771705358,17910001,17911
7933,1558,1792,1,0.018295179681566427,17920001,17921
8030,1597,1793,1,0.0003469023402028368,17930001,17931
8137,1663,1794,1,0.006680203748844591,17940001,17941
4823,853,2002,1,0.13097000559839153,20020001,20021
11781,2260,2003,1,0.028071081818608172,20030001,20031
12291,2334,2003,1,0.07409269848109114,20030001,20031
13532,2574,2006,1,0.018764398742695164,20060001,20061
12285,2334,2008,1,0.0003789628475430565,20080001,20081
11725,2253,2008,1,0.062098846468078665,20080001,20081
10945,2143,2009,1,0.04599330048015893,20090001,20091
5301,931,2010,1,0.08026899975045643,20100001,20101
13544,2576,2011,1,0.06423923134694051,20110001,20111
13282,2531,2012,1,0.0007225957376922023,20120001,20121
13272,2530,2012,1,0.030913483602405388,20120001,20121
13541,2575,2012,1,0.029775582680593975,20120001,20121
13546,2576,2012,1,7.975127186675424e-05,20120001,20121
13844,2610,2012,1,0.04865086402592762,20120001,20121
5243,921,2013,1,0.1955951474056605,20130001,20131
5306,932,2013,1,0.0002646198592710897,20130001,20131
13306,2535,2014,1,0.0617137833003572,20140001,20141
5059,891,2015,1,1.0059132035233532e-06,20150001,20151
5062,892,2015,1,0.1697082255606843,20150001,20151
5046,889,2015,1,0.0004993768849035142,20150001,20151
12226,2324,2016,1,1.67055922304513e-05,20160001,20161
11281,2189,2016,1,0.12142640883353714,20160001,20161
4645,825,2018,1,1.9517596781621018e-05,20180001,20181
4657,826,2018,1,0.03060415414231308,20180001,20181
13342,2540,2021,1,0.00021829107485535503,20210001,20211
13250,2525,2021,1,0.9892686292301421,20210001,20211
13231,2521,2021,1,1.3676636180674976e-05,20210001,20211
13202,2518,2023,1,0.007918829095304558,20230001,20231
11629,2235,2024,1,0.001604395082103535,20240001,20241
11637,2236,2024,1,0.16623507726977477,20240001,20241
11645,2237,2024,1,0.011404553254235993,20240001,20241
11675,2244,2024,1,0.0015925141461955352,20240001,20241
11242,2181,2026,1,0.022267866791096772,20260001,20261
11477,2216,2029,1,0.01000756791360297,20290001,20291
13872,2611,2030,1,0.01059513135343964,20300001,20301
5349,939,2033,1,0.10800832060058599,20330001,20331
13618,2583,2033,1,2.6159290345184374e-06,20330001,20331
7611,1440,2033,1,4.135823043374792e-06,20330001,20331
12134,2314,2034,1,0.00012583266513355274,20340001,20341
10981,2146,2034,1,0.02956660377148542,20340001,20341
10784,2118,2034,1,0.0018347412505565449,20340001,20341
10987,2147,2034,1,0.9589936009887065,20340001,20341
5028,887,2035,1,6.842623055199051e-06,20350001,20351
5055,890,2035,1,0.3593920691064228,20350001,20351
2211,371,2035,1,0.014857492003458336,20350001,20351
2139,358,2035,1,0.0030374079059910966,20350001,20351
5043,888,2035,1,0.16336850053902668,20350001,20351
5194,913,2038,1,0.09712611057461189,20380001,20381
7909,1553,2039,1,0.022138545509948815,20390001,20391
7277,1318,2039,1,2.689485799713124e-05,20390001,20391
13782,2600,2042,1,0.0007405533284251398,20420001,20421
4687,832,2043,1,0.1941806980661843,20430001,20431
4680,831,2043,1,0.0008617511006563915,20430001,20431
13311,2535,2044,1,0.09354816628555912,20440001,20441
13871,2611,2045,1,0.010908868571824512,20450001,20451
13873,2611,2046,1,0.011822734643562491,20460001,20461
13168,2512,2047,1,0.021002569366772843,20470001,20471
13682,2587,2047,1,4.65677797366301e-06,20470001,20471
13159,2512,2048,1,0.025835048645177532,20480001,20481
13158,2512,2049,1,0.007419878525031198,20490001,20491
13164,2512,2050,1,0.06048566229631133,20500001,20501
13183,2513,2050,1,6.899782563996088e-05,20500001,20501
13597,2581,2051,1,0.0009588333400532383,20510001,20511
13587,2580,2051,1,0.047305901294845534,20510001,20511
11446,2212,2052,1,0.06607647468118198,20520001,20521
11453,2213,2052,1,0.0004228908817524979,20520001,20521
11450,2212,2053,1,0.04593369449838946,20530001,20531
11447,2212,2054,1,0.05632008084012466,20540001,20541
11723,2253,2055,1,0.07810031547008124,20550001,20551
11283,2189,2057,1,0.09634039623154861,20570001,20571
13171,2512,2059,1,0.018444207272684893,20590001,20591
13302,2534,2060,1,0.25398047823781905,20600001,20601
13315,2536,2060,1,1.585714007824989e-05,20600001,20601
13299,2534,2061,1,0.13398189372909985,20610001,20611
13316,2536,2062,1,8.269648808742124e-06,20620001,20621
13300,2534,2062,1,0.12653293609521155,20620001,20621
10852,2130,2063,1,1.0638569970894875e-05,20630001,20631
10884,2134,2063,1,0.02348086948803999,20630001,20631
13157,2512,2064,1,0.022300637215909882,20640001,20641
8663,1767,2100,4,0.019627243462465922,21000004,21004
8529,1736,2100,1,0.0008837111287254723,21000001,21001
12029,2298,2100,6,7.17752353729288e-05,21000006,21006
8659,1767,2100,7,6.953489086791128e-05,21000007,21007
8552,1741,2100,1,7.411457765450808e-05,21000001,21001
12039,2298,2100,5,6.853220424555917e-08,21000005,21005
12033,2298,2100,7,0.0005357366545258785,21000007,21007
8655,1766,2100,3,0.0038833013780358496,21000003,21003
8647,1764,2100,5,0.770338744651334,21000005,21005
8650,1765,2100,1,0.005228790426483214,21000001,21001
8641,1764,2100,3,6.900553113283577e-07,21000003,21003
8656,1766,2100,4,0.9690703078148696,21000004,21004
8654,1766,2100,5,0.02688992469999149,21000005,21005
8643,1764,2100,6,0.0008130230960957908,21000006,21006
8657,1766,2100,6,0.0001564661071151995,21000006,21006
8651,1765,2100,4,0.0057372316757185295,21000004,21004
8645,1764,2100,1,0.19319038301464317,21000001,21001
8653,1765,2100,3,0.6680191135814263,21000003,21003
8652,1765,2100,5,0.006467511768390383,21000005,21005
8649,1765,2100,2,0.31453566531828453,21000002,21002
8640,1764,2100,4,8.878708252808319e-05,21000004,21004
8648,1765,2100,7,1.16872296203837e-05,21000007,21007
8528,1736,2100,5,0.001497696133555186,21000005,21005
8684,1773,2100,1,0.847319739017594,21000001,21001
8673,1769,2100,2,0.0064350004934305635,21000002,21002
8669,1768,2100,6,0.015176437096173603,21000006,21006
8681,1772,2100,7,0.9686897050364469,21000007,21007
8676,1770,2100,1,0.009778717583029582,21000001,21001
8683,1773,2100,2,5.618491851142848e-05,21000002,21002
8682,1772,2100,3,0.014411180767342822,21000003,21003
8692,1774,2100,2,0.004360285803359715,21000002,21002
8665,1768,2100,3,7.655427883153744e-06,21000003,21003
8999,1845,2100,7,0.0033673469503747956,21000007,21007
8690,1774,2100,1,0.961007102969033,21000001,21001
8203,1680,2100,1,0.004909692886566367,21000001,21001
8667,1768,2100,7,0.9764054986327732,21000007,21007
9003,1845,2100,1,0.00131195039318374,21000001,21001
8660,1767,2100,3,3.6927492394377884e-06,21000003,21003
8662,1767,2100,6,0.9654189792203481,21000006,21006
9007,1845,2100,2,0.0007280088298079138,21000002,21002
8675,1770,2100,2,0.9845992131344741,21000002,21002
8195,1678,2100,1,0.0004211095502296356,21000001,21001
8674,1770,2100,3,0.00559532604146278,21000003,21003
8680,1772,2100,2,0.016899114196281026,21000002,21002
8678,1771,2100,7,0.9990117159540453,21000007,21007
8658,1767,2100,5,0.014335873694252706,21000005,21005
8671,1769,2100,1,0.023366542122824612,21000001,21001
13133,2507,2200,8,0.0038457450081725276,22000008,22008
13364,2546,2200,5,0.19781580067572013,22000005,22005
13931,2619,2200,5,0.00010640401767817264,22000005,22005
13129,2507,2200,3,0.02939398851170068,22000003,22003
13442,2561,2200,12,0.0015386065657007507,22000012,220012
13132,2507,2200,4,0.010932035779623664,22000004,22004
13444,2561,2200,1,0.003371411247819111,22000001,22001
13126,2507,2200,5,0.2857334947933636,22000005,22005
13125,2507,2200,6,0.06021667522332634,22000006,22006
13128,2507,2200,10,0.0201024258174058,22000010,220010
13903,2615,2200,5,0.0007140879946342157,22000005,22005
13363,2546,2200,1,0.010122650753343452,22000001,22001
13746,2594,2200,9,0.01225654396123501,22000009,22009
13743,2594,2200,5,0.005238963887263855,22000005,22005
13365,2546,2200,3,0.0011639728213395087,22000003,22003
13134,2507,2200,1,0.0014823715931741176,22000001,22001
13370,2547,2200,5,0.953008266223774,22000005,22005
13139,2508,2200,1,0.8507506432236552,22000001,22001
13140,2508,2200,12,0.013467277688517236,22000012,220012
13142,2508,2200,2,0.003219861515720907,22000002,22002
13143,2508,2200,3,0.13170910800636024,22000003,22003
13138,2507,2200,7,0.014342690974650421,22000007,22007
13137,2507,2200,12,0.18892333683769438,22000012,220012
13127,2507,2200,9,0.35123916136057576,22000009,22009
13130,2507,2200,11,0.004035405411634834,22000011,220011
13136,2507,2200,2,0.015450525390377277,22000002,22002
9309,1894,2300,1,0.0017878703332450607,23000001,23001
9274,1889,2300,1,0.004361618078314098,23000001,23001
9278,1890,2300,3,0.9763911951038442,23000003,23003
9279,1890,2300,2,0.01140783342536329,23000002,23002
9231,1883,2300,3,0.000565242445221719,23000003,23003
9227,1883,2300,4,0.02176312700996358,23000004,23004
9285,1891,2300,4,0.9777069298242056,23000004,23004
9288,1891,2300,3,0.005977067927607344,23000003,23003
9266,1888,2300,2,0.0021625855486096988,23000002,23002
9061,1852,2300,4,0.0026852131062752773,23000004,23004
9326,1896,2300,4,0.001528273160133971,23000004,23004
9232,1883,2300,2,0.00014932829391932473,23000002,23002
9270,1888,2300,1,0.8554016182576317,23000001,23001
9328,1896,2300,3,0.0016173922688836988,23000003,23003
9314,1894,2300,2,6.771072551911027e-05,23000002,23002
9275,1889,2300,2,0.9747681326443365,23000002,23002
9313,1894,2300,3,8.498244107364689e-07,23000003,23003
9218,1883,2300,1,2.446321876067692e-05,23000001,23001
9290,1892,2300,1,0.0014992627396485621,23000001,23001
2939,508,2400,6,0.005841484783238804,24000006,24006
2938,508,2400,8,0.013441042152199018,24000008,24008
2937,508,2400,13,0.0021069695412873567,24000013,240013
2934,508,2400,12,0.0014266924322604126,24000012,240012
5844,1021,2400,10,0.0036194097955012427,24000010,240010
1266,221,2400,12,0.009580893730325305,24000012,240012
1328,233,2400,5,0.00047533512008160245,24000005,24005
1326,232,2400,1,0.8955794859803065,24000001,24001
1325,232,2400,6,0.06847637108861607,24000006,24006
1322,231,2400,11,0.03833406898072839,24000011,240011
1321,231,2400,12,0.9562954664212721,24000012,240012
1320,231,2400,13,0.005370464598012539,24000013,240013
1329,233,2400,6,0.9813027219864221,24000006,24006
1317,230,2400,10,0.0005642195398273657,24000010,240010
1316,230,2400,11,0.9833825054077768,24000011,240011
1319,230,2400,12,0.015829623076796254,24000012,240012
1314,229,2400,12,0.9947174099789358,24000012,240012
1315,229,2400,8,0.0007149684963008921,24000008,24008
1313,229,2400,9,0.003741491058507954,24000009,24009
